FeedbackID,Date,ServiceType,ServiceProvider,CustomerName,CustomerContact,FeedbackText,Rating
31,2022-05-17,Pay TV,Airtel,Elizabeth Blankenship,23490292223463,Chair by big past society personal.,4
3767,2023-05-07,Pay TV,Glo,Shawn Hawkins,23481822082588,Single remain could whatever four three upon.,3
8362,2023-08-17,Telecom,Airtel,Joseph Fuentes,23470758205823,Beautiful student its recent would charge job view.,2
5659,2022-04-01,Telecom,Glo,Frances Lewis,23481144977666,Same growth sound statement.,4
1299,2022-09-16,Pay TV,MTN,Catherine Barker,23470197742034,Pull issue ground friend same clearly.,2
4014,2022-03-31,Pay TV,Airtel,Casey Nichols,23480117828577,Sign drive range could everybody discuss what.,4
9629,2022-05-26,Telecom,Glo,James Mullins,23490797185186,None easy central still majority dream.,4
8421,2022-06-28,Telecom,Etisalat,Katherine Hamilton,23480469132473,Tonight measure prepare cut.,3
5518,2023-06-13,Telecom,MTN,Mr. Victor Beard,23490623690881,Impact wonder hear start.,5
7937,2022-01-05,Telecom,MTN,Katrina Ramos,23470903110383,Enter bad service year avoid author.,3
720,2022-12-05,Telecom,Glo,Robert Price,23480993024776,Discussion eight important level top letter reality fill.,2
2500,2022-03-12,Telecom,Etisalat,Andrea Wong,23490368005626,First economy person girl building race know.,2
7547,2023-01-19,Telecom,MTN,Deanna Silva,23480919847667,Reveal lose two here.,1
5131,2023-04-21,Telecom,Etisalat,Dustin Richardson,23490627353961,Toward individual those list decide.,5
5923,2022-12-31,Telecom,Etisalat,Richard James,234708144910,Friend modern morning increase dream fire team.,3
4760,2023-02-24,Pay TV,MTN,David Huang,23470378459041,Number remain large require same buy.,1
5020,2023-07-13,Telecom,Etisalat,Andrew Mann,23480587769179,Each mean now.,1
5611,2022-01-28,Telecom,Etisalat,Sarah Turner,23480437560851,Week tonight provide.,2
9150,2023-06-26,Pay TV,Etisalat,Kyle Henson,23490316020807,Under fly offer scene method put.,2
9591,2022-07-28,Telecom,Airtel,Cassie Schneider,23481600763371,Pressure these protect herself rate exist wide.,2
6437,2023-05-02,Pay TV,Airtel,Anthony Clark,23490978914572,Soon make apply coach bad.,4
8866,2022-07-01,Telecom,MTN,Cassidy Johns,23490151672137,Energy together pay during mouth reveal carry push.,2
7418,2023-09-08,Pay TV,Glo,Michelle Gay,2349011320840,Rate throw number black attack degree new.,5
6957,2022-06-12,Pay TV,MTN,Katie Mccormick,23490756798293,Leg nice cold order media support crime season.,4
3522,2022-09-16,Pay TV,Glo,Alexandria Wise,23481661263333,Sure arm six force if sign kitchen water.,3
4782,2021-09-27,Pay TV,MTN,John Walters,23490375513489,Say politics everything key instead.,3
1872,2022-04-11,Pay TV,Airtel,Joseph Nunez,23470694364136,End reality because whose gas.,1
9322,2022-10-24,Telecom,MTN,Jennifer Williams,23481967705169,Clearly low tell toward soon after suddenly fine.,2
3255,2023-05-18,Telecom,MTN,Stacy Coleman,23490598599917,Deep prove campaign hospital trouble.,2
311,2023-02-22,Telecom,MTN,Ashley Roberson,23481879004832,President yard college test.,1
5076,2023-04-22,Telecom,MTN,Alisha Carter,23480593902613,Win PM third total system team.,3
9344,2023-06-19,Telecom,Glo,Dustin Hernandez,23481802679772,Decision one meeting stop political shake.,4
1119,2022-08-27,Pay TV,Airtel,Matthew Petersen,23470764949436,Poor stock PM above process.,3
5867,2022-02-09,Pay TV,MTN,Hunter Lynch,23470894958771,Serious oil money course pattern action.,5
8248,2022-05-06,Telecom,Etisalat,Daniel Harper,23490537621571,About shake instead as direction back through.,3
2428,2021-12-30,Telecom,Etisalat,Sandra Hunt,23470401761790,Back blue whole hotel community easy arrive laugh.,3
4948,2022-08-03,Telecom,Airtel,Brandon Reeves,23480550235494,Most wish set hard choice.,5
327,2021-09-30,Telecom,Etisalat,Natalie Wright,23481378829689,It decision form deep society put room.,3
1375,2023-08-10,Pay TV,Etisalat,Michelle Walker,23470605075866,Race visit leader bill.,2
1816,2023-05-15,Telecom,Airtel,Emily Reed,23481964169273,Require before let both.,4
5154,2023-03-30,Pay TV,Etisalat,Allison Bradford,2348189708176,Customer brother guy however view even.,2
1762,2023-08-04,Pay TV,Airtel,Ryan Clark,23470734438081,Prepare smile teacher home ten interesting.,1
1275,2022-01-11,Pay TV,Glo,Bradley Bowman,23480771009249,Most blood hope situation.,4
9281,2022-06-02,Pay TV,Glo,Daniel Joyce,23481575547356,Keep draw approach.,3
7260,2021-10-09,Pay TV,Etisalat,Jonathan Mckinney,23480969549670,Else might tax.,1
8836,2023-03-01,Telecom,MTN,Calvin Huerta,23481249960796,Forward pressure buy radio way.,2
3666,2021-10-09,Pay TV,Airtel,Crystal Murphy,23470392374814,Run political thought clear ground.,1
4574,2022-11-06,Telecom,Glo,Pamela Patterson,23490883159434,Yourself left form use area.,2
3524,2022-10-16,Pay TV,Airtel,Richard Valentine,23481740116445,Side free late lay glass place bed.,1
9459,2023-09-07,Telecom,Etisalat,Samuel Barker,2348062887158,Capital my into growth you my.,2
4449,2023-07-25,Pay TV,Glo,Michelle Fleming,23480384820647,Chance account director audience morning become house recognize.,3
1810,2023-08-20,Pay TV,Etisalat,Brett Wise,23470689862662,Bad nothing through lawyer business.,4
4011,2023-09-21,Pay TV,MTN,Tina Petersen,23490282863295,Good task second.,1
327,2022-06-25,Pay TV,Etisalat,Sarah Davis,23480848286603,Event treat well catch shoulder manage mission blood.,1
1983,2022-12-25,Pay TV,Glo,Miranda Harris,2347019814619,Beautiful like project hospital lawyer eye.,3
7943,2023-02-23,Telecom,Airtel,Elizabeth Bradford,23470794700704,Sound career yourself especially without old rather.,3
3389,2022-02-06,Pay TV,Glo,Kevin Mcguire,23480270029617,Season already visit including.,4
5073,2022-05-14,Telecom,Airtel,Michael Hammond,23481273941304,Person eight require doctor indeed seat create son.,3
8777,2022-05-22,Telecom,MTN,Lisa Davis,23481967319066,Nothing process amount medical theory game action standard.,4
3696,2022-12-27,Pay TV,Glo,Manuel Myers,23490519153196,State age increase save goal draw.,3
8911,2022-09-08,Pay TV,Glo,Teresa Sellers,23480898492882,Sister senior experience her.,4
4029,2021-10-26,Telecom,Etisalat,Jennifer Ingram,23481474323530,Institution general build help west election full.,4
4581,2021-10-04,Telecom,MTN,Laura Garcia,23480580101675,Tell tend data line begin.,4
3164,2023-04-28,Pay TV,Glo,Jordan Andrews,23470850530299,Each attorney court month.,5
9869,2023-04-12,Telecom,Etisalat,Steven Jackson,2348036118622,Another democratic party forget up reduce country.,2
5160,2022-10-19,Pay TV,Airtel,Javier Marshall,234801287396,Good to white fear power citizen good.,5
9297,2023-02-25,Pay TV,Etisalat,Joshua Ray,2348043010538,Fall law ahead single travel yeah part.,1
2215,2022-12-25,Telecom,MTN,Danielle Wells,23480848834348,Candidate left develop.,1
8486,2022-02-17,Telecom,Glo,Blake Walsh,23470421430667,While real almost each even others.,4
5181,2021-10-15,Telecom,MTN,Jennifer Cruz,23470146788321,For story factor structure.,4
6957,2021-12-19,Pay TV,Glo,Heidi Oneal,23481300859010,Black sister occur fall worker.,4
5350,2022-01-05,Pay TV,Etisalat,Amber Long,23480624562238,Feeling resource short light single.,3
1874,2023-09-02,Telecom,Glo,Thomas Velasquez,23470841297617,Arrive over major eat technology.,1
2628,2022-04-26,Telecom,Glo,Lisa Parks,23470451098620,Reflect order age.,2
3507,2022-04-07,Telecom,Airtel,Joyce Smith,23481279171572,My test building TV even girl others.,2
4405,2023-01-26,Telecom,MTN,John Ward,23470610112181,Now man area anything now involve least up.,5
2676,2022-12-20,Pay TV,Glo,Andres Perez,23470760904647,Side event a fight by.,3
3688,2022-08-03,Telecom,Airtel,Patricia Lin,23490927851464,Form seat no music.,2
4371,2022-09-17,Telecom,Glo,Anthony White,23481378824677,Choose analysis season.,4
2167,2021-12-23,Telecom,Etisalat,Erica Thomas,23481751467364,Clearly enter happen continue.,5
1592,2023-08-15,Pay TV,MTN,Christopher Robbins,23480720929067,Community when garden red.,4
1962,2023-07-10,Telecom,Etisalat,Danielle Bradley,23470356061710,Degree difference career note skin.,1
960,2022-04-06,Telecom,Etisalat,Mrs. Kimberly Avery,234808878789,Agency maintain management their into phone.,2
5072,2023-01-26,Telecom,Glo,Christopher Torres,23481684102730,Growth radio give education finally rich yourself.,4
4584,2023-09-17,Pay TV,Etisalat,Brandon Simon,23480579155917,Significant most subject walk single plant family everything.,5
9474,2023-09-06,Pay TV,MTN,Kimberly Kim,23470332125937,Main reflect dinner since.,4
5081,2023-06-25,Telecom,Glo,Kevin Boone,234701255403,Left sometimes bed me religious me.,4
5704,2022-11-17,Pay TV,Glo,Edward Cabrera,2347033712115,City air exist son will right shoulder.,2
463,2021-12-14,Pay TV,MTN,Steven Wiley,2347068780058,Teacher stay many message as future bad.,5
1212,2023-06-06,Telecom,Glo,Robert Martinez,23470902636544,Discover few community sing stuff born mouth.,5
3967,2023-06-30,Pay TV,Glo,Billy Meyer,23480753036707,Beat soon despite impact yes anything professor.,1
6246,2022-05-03,Pay TV,Airtel,William Moss,23481585204533,Certain personal president future treatment.,5
8116,2023-08-21,Telecom,MTN,Amy Hartman,23490621635125,Second seat laugh south anything.,3
6678,2023-05-18,Pay TV,Airtel,David Mcconnell,2348013420405,Use on write hospital.,1
519,2022-01-01,Telecom,MTN,Jonathan Hall,23490906329708,His thank thank avoid east bar.,1
5657,2023-02-26,Telecom,MTN,Denise Cochran,2348132216646,Official church budget.,1
6357,2022-08-29,Pay TV,Etisalat,Jay Williams,2347070863836,Appear exist lose lawyer society.,5
925,2022-11-11,Pay TV,MTN,Caitlin Gross,23490358701145,Sister prove step hold hold maintain.,5
2519,2022-05-05,Telecom,Etisalat,Anna Knight,23481626563132,Star keep writer language reach.,4
4362,2022-11-03,Pay TV,Airtel,Angela Harper,23481531619646,Cup like treat economic.,4
2298,2022-11-01,Telecom,MTN,Tiffany Miller,23481717264598,Defense line clear bring daughter.,3
191,2023-08-10,Telecom,Glo,Stephen Austin,23481358852984,Marriage enjoy executive.,3
4105,2023-05-25,Telecom,Glo,Nicole Hopkins,23490793658484,Style recent color.,3
684,2023-09-18,Telecom,MTN,Craig Foley,23480139268109,Kitchen there outside and.,1
1421,2022-04-07,Telecom,Glo,Desiree Mccoy,23470888388424,Science statement necessary top total.,2
8594,2022-09-23,Pay TV,MTN,Miguel Chang,23490569183342,Myself spring unit baby from professor skin.,5
827,2023-02-19,Telecom,MTN,Andrew Melton,23470586477770,Agree arrive Democrat fire set term.,5
9339,2022-04-21,Pay TV,Etisalat,Nicole Smith,23490771366382,Three close challenge price off debate police.,5
7372,2023-09-04,Pay TV,MTN,Larry Holden,23481386100741,Near Democrat black institution seven.,4
5430,2022-04-19,Telecom,Glo,Kevin Castillo,23481891411978,Run site rock size person.,5
8691,2022-10-26,Pay TV,Airtel,Sharon Harrison,23480634569672,Market forward begin consumer impact history not.,5
9083,2022-07-02,Telecom,Airtel,Robert Hughes,23470901926391,Believe growth public purpose glass.,2
8392,2023-03-18,Pay TV,Etisalat,Barbara Keith,23480938520081,Herself amount money idea pressure.,5
5341,2022-04-18,Pay TV,Glo,Michael Delgado,2348117276207,Account natural sound during business American address grow.,3
870,2021-11-01,Pay TV,Glo,Megan Johnson,23480101600708,Area of stay between.,3
4008,2022-05-30,Pay TV,Etisalat,Gary Walker,2347053204189,Ready street weight think away us owner.,2
286,2022-10-11,Telecom,Airtel,Ronald Barron,23470407573251,Same law successful while goal appear.,3
5767,2022-05-19,Telecom,MTN,Dan Brown III,23480737040697,Quickly choose across office citizen.,2
7788,2023-02-23,Pay TV,Airtel,Barbara Young,2348030001228,Focus form management herself culture crime organization science.,3
7019,2023-03-14,Telecom,MTN,Dustin White,23481170059834,Entire imagine stand feeling now.,3
179,2022-11-09,Pay TV,Airtel,Kaitlyn Webb,23470826763150,Culture state mother car.,1
550,2022-10-15,Pay TV,Airtel,Deborah Washington,23481728205786,Throughout address behind especially very.,2
2910,2023-03-10,Telecom,Etisalat,Aaron Phillips,23470285293104,Move letter local study.,4
5502,2023-07-17,Telecom,Glo,Tyler Roberts,2347054065876,Maybe tree receive light such everyone memory.,1
1313,2022-11-06,Pay TV,Glo,Patrick Bailey,23470568619772,Young another road off write still.,2
9778,2023-09-17,Telecom,Airtel,Jacob York,2347013128052,Later still market around identify when.,5
167,2023-08-31,Pay TV,Etisalat,Ashley Fitzgerald,23490969511376,Radio structure trade look.,2
1103,2023-01-26,Pay TV,Glo,Andrea Owens,23470404348497,Industry end material inside style involve man.,3
778,2023-04-22,Pay TV,Airtel,Kelsey Velazquez,23480392221590,Tax there argue.,5
1557,2022-12-20,Telecom,Airtel,Nicholas Johns,23470240222100,Blue help see day.,4
4438,2022-10-09,Telecom,Etisalat,Matthew Smith,2349075369229,Company I quickly whatever.,4
8293,2022-01-24,Telecom,Airtel,Anthony Cook,23470384881887,Campaign lose protect art executive course artist.,1
4298,2022-02-12,Telecom,MTN,Lisa Bautista,23470615339612,Look less feeling collection young suggest movie.,4
2732,2022-01-29,Pay TV,Glo,Julie Herrera,2348125900990,Control study high go.,2
3684,2023-08-24,Pay TV,MTN,Kelly Carson,23481354937506,Door simply their.,5
5079,2022-08-06,Pay TV,Airtel,Jack Gray,23480885821623,Chance experience sort must later cause.,4
2728,2023-01-12,Pay TV,Glo,Kenneth Peters,23470605617125,Of suddenly today.,5
1509,2022-02-08,Pay TV,Glo,Ryan Yang,2348044662732,Rock anything under.,2
5366,2022-07-02,Pay TV,Etisalat,Victoria Martin,23480174203204,Increase today charge lead be it.,4
6346,2023-09-01,Telecom,Etisalat,Alyssa Johnson,23470616973978,Fire word north reality.,1
2888,2022-12-13,Pay TV,Etisalat,Vanessa Smith,23470963146523,Attention economic read.,2
4492,2022-12-02,Telecom,Airtel,Monica Travis,23480718842281,Large gas increase career go.,5
8561,2021-09-30,Telecom,MTN,Suzanne Lopez,23480952213131,Four set remain condition finally agent kid visit.,4
5247,2022-05-01,Telecom,Etisalat,Catherine Fisher,23470943729731,Go democratic throw economic walk.,3
2174,2023-03-09,Telecom,Airtel,Jerome Morales,23470951913090,About bad herself particular American.,2
2125,2022-02-18,Pay TV,Glo,Sydney Rodriguez,23481988880816,Mr pick glass husband.,4
8885,2022-11-24,Pay TV,Glo,Susan Williams,23490978117645,Join dream door company rest loss possible.,5
1416,2022-08-29,Telecom,Airtel,Robert Evans,23470498233858,And within single environment way situation accept.,2
8918,2023-04-09,Pay TV,Airtel,Dylan Silva,2348061849950,Seek color peace fill seat clear effort.,5
2919,2021-11-05,Telecom,Airtel,Deborah Ramos,23470162746622,Black suffer these operation benefit.,2
4298,2022-09-04,Telecom,MTN,Jennifer Stewart,23470842297018,Nearly beautiful positive southern take.,5
316,2022-06-13,Pay TV,Etisalat,Megan Ortega,23481375880835,Floor because hotel finish.,2
9636,2023-06-13,Pay TV,Etisalat,Christopher Smith,23481851034796,Certain clear wrong evidence.,1
8228,2023-03-20,Pay TV,Etisalat,Jessica Hernandez,23481246924896,Family option statement toward.,2
3410,2023-06-21,Telecom,MTN,Kimberly Brennan,23481438646161,World girl draw create song.,2
4244,2022-09-06,Telecom,Airtel,Dr. Gregory Boyd,23480216565290,Keep tree instead reach people event.,4
4159,2022-01-11,Telecom,MTN,Brad Reynolds,23480582712756,World draw more good senior many knowledge two.,2
9292,2023-08-02,Telecom,Airtel,Teresa Alvarez,23490766824381,Culture up section education drug message word.,3
249,2021-10-28,Pay TV,MTN,Willie English,23480550603340,Fall board into health ability our middle.,5
441,2022-12-18,Pay TV,Etisalat,Daniel Mendoza,23490146836218,Congress rather or consider.,5
956,2022-09-05,Pay TV,Glo,Amy Jones,23470199622500,Which list second drive base necessary.,2
9326,2023-06-04,Telecom,MTN,Joshua Hale,23480647265472,Brother few natural visit weight.,2
1470,2022-06-29,Pay TV,Glo,Greg Lopez,23481578176230,Building catch several attention rather.,2
4307,2023-09-02,Pay TV,Etisalat,Gerald Ward,23480182347195,Between group institution about clearly old whole.,1
6930,2023-06-30,Telecom,Glo,Steven Baxter,2348011960803,But summer baby very.,3
2842,2023-03-07,Pay TV,Etisalat,Jordan Graham,23480407504448,Probably computer those suffer brother party down.,2
1199,2022-03-17,Pay TV,Etisalat,Dr. Donald Green DDS,23490169350542,Event our behind go girl great.,2
193,2023-04-11,Telecom,Airtel,Kathy Hill,23490502122111,Little effort describe name.,4
4582,2022-04-06,Pay TV,Etisalat,Dennis Rangel,23481198795659,Point social rather.,1
6935,2022-04-10,Telecom,MTN,Yesenia Townsend,23490139696342,Source exist history democratic.,3
1588,2022-09-01,Telecom,Glo,Samantha Wiley,23490952723888,Night if alone summer pull kid.,2
7563,2022-11-11,Telecom,Glo,Bryan Walton,23490554045557,You course explain true country large natural.,5
1672,2023-06-05,Telecom,Airtel,Erin Smith,23480154502450,General sport available.,1
9282,2023-03-29,Pay TV,MTN,Thomas Gilbert,23481623930576,Trade learn person son.,1
3667,2022-11-24,Telecom,Etisalat,Christopher Mccarty,23490814666894,Stand bar center attack.,1
1646,2022-03-08,Telecom,Glo,Darin Silva,23481184756457,Family establish entire sort civil occur.,2
6594,2022-03-03,Telecom,Glo,Amy Coleman,23481309953238,Glass statement author story organization hospital.,1
5221,2023-01-24,Telecom,Glo,Vicki Parker,23480700453134,Old institution behind continue.,3
7764,2023-02-15,Pay TV,MTN,Michael Berry,23490900368885,Vote maybe whose those certain.,4
8325,2022-07-09,Pay TV,Glo,Matthew Nelson,23490478102498,Certain professional century feeling tend ahead health must.,2
560,2021-12-19,Telecom,Airtel,Daniel Fowler,23470823106828,Almost only professional cell.,1
7828,2023-02-19,Telecom,Airtel,Anna Reyes,23481951726779,Involve pay president society start.,3
1960,2023-01-30,Telecom,Glo,Lindsey Schultz,23480876167835,Author series skin bag campaign follow news religious.,1
7630,2023-05-01,Telecom,Airtel,Olivia Flores,23490240065496,Cell experience old off will.,1
8184,2022-06-19,Telecom,Airtel,Michael Garcia,23470566703479,Another add beautiful high present yourself between capital.,4
3192,2021-11-01,Pay TV,Glo,Ashley Martinez,23490198700950,Food goal fact add last example decade fall.,1
9606,2022-07-05,Telecom,Airtel,Antonio Anderson,23490815272048,Risk series trial note could forget team.,3
9447,2023-01-27,Pay TV,Glo,Rachel Davis,2348139370076,Single a town catch suffer.,4
895,2023-01-20,Pay TV,Etisalat,Tonya Erickson,23490863711579,Parent eight south article world.,1
3657,2023-02-07,Pay TV,Airtel,Timothy Gallagher,23480692432211,Opportunity lead miss.,2
5979,2023-09-04,Pay TV,Etisalat,Cassandra Garcia,23490853672724,Military possible employee much find.,2
4915,2022-11-14,Pay TV,MTN,Krista Diaz DDS,23490889239526,Challenge material shoulder traditional dinner start.,5
5963,2021-10-25,Telecom,Etisalat,Derrick Stevens,23490648412163,Improve color dog movement.,2
7188,2023-02-27,Telecom,Glo,Jonathan Mccann,23470893498677,Often across former part.,2
7508,2022-05-05,Telecom,Glo,Carrie Rich,23480833824468,Forget see himself politics from traditional until.,4
4875,2022-07-02,Pay TV,Glo,Isaac Anderson,23480623455889,Animal represent discuss never party standard.,2
7657,2023-02-27,Pay TV,Glo,Sarah Mitchell,23490461150154,Camera guess start box positive person fund soon.,2
9534,2023-07-12,Pay TV,Glo,Shannon Davis,23470665435931,Window especially rest region worry wall kitchen.,1
1972,2022-01-12,Pay TV,MTN,Mark Miller,23481289945439,Against tree table message choice concern charge least.,1
5716,2022-04-29,Pay TV,Airtel,Sherry Martinez,23481777734612,Remain I top by though others.,2
2761,2022-05-12,Pay TV,Glo,Holly Hudson,23480544637361,Within put identify world spend.,3
1821,2022-04-16,Telecom,Etisalat,Joanne Payne,23490547767077,Agreement choose moment moment condition skin now.,3
5463,2023-05-11,Telecom,Airtel,Jenny Hester,23480206323189,Painting member live.,3
4940,2022-02-24,Telecom,MTN,Wendy Newton,23490223760531,Consider man man change.,4
3985,2023-01-12,Pay TV,MTN,Joshua Reid,23481607736990,Write exist say street fill teacher.,1
875,2022-11-21,Telecom,MTN,Michael Martinez,23481615055507,Such high another.,4
1991,2023-08-25,Telecom,MTN,Nicholas Howard,23480945057146,Reach church he bit material consider.,5
9471,2021-11-18,Telecom,Glo,Christopher Schmidt,23470199614851,Court environment avoid just.,1
4523,2021-12-11,Pay TV,Etisalat,Jonathan Walker,23490143121198,Listen cause level remain help.,5
5659,2022-03-08,Telecom,Airtel,Kyle Peterson,23490721926737,Instead send word range record wish.,4
7120,2021-11-30,Telecom,Glo,Keith Pratt,23470507281134,Sound walk well where.,1
2805,2022-02-25,Pay TV,MTN,Justin Lewis,23470276583872,Knowledge new participant allow travel room.,2
1759,2023-02-10,Pay TV,Airtel,Rachel Compton,23490179316810,Whom should someone event beyond us.,5
4588,2021-11-11,Telecom,Airtel,Michael Rodgers,23470959140010,Statement deep long according.,2
9605,2022-04-01,Telecom,Airtel,Nathaniel Zamora,23470581012463,Lead better bill.,4
6195,2023-07-27,Pay TV,MTN,Jennifer Henson,23490280275426,Day arm happy whatever author.,2
4632,2022-11-05,Telecom,MTN,Maria Bautista,23480409208304,Third discover defense medical debate tough wide.,2
2841,2023-03-17,Telecom,MTN,Greg Braun,23470310875186,However side visit its show information stage.,4
265,2023-05-17,Telecom,Etisalat,Jeremiah Garcia,23490683878499,Common wide the admit future relationship.,3
2409,2023-09-20,Pay TV,Etisalat,Kenneth Valenzuela,23470813277093,Morning major off describe approach run poor.,3
2423,2023-07-22,Telecom,Glo,Katie Stevens,23481726338898,Trouble daughter under try newspaper.,5
7292,2022-07-25,Pay TV,Airtel,Marie English,23490831659121,Actually star senior.,4
8747,2021-11-21,Pay TV,Airtel,Dawn Soto,23480663403697,Hope whole possible either continue increase that at.,3
2161,2023-03-01,Pay TV,Etisalat,Jorge Perez,23480585960727,Father build goal wind simple prepare popular late.,3
588,2022-03-29,Pay TV,Airtel,Kimberly Shaffer,23481708015550,Interest common chair only really law reflect.,4
954,2023-08-25,Telecom,Glo,Caitlin Klein,23480334211901,Spring everyone Congress.,1
8668,2022-05-11,Pay TV,Airtel,Joel Anderson,23481627787873,Agent it focus health.,5
1074,2022-06-06,Pay TV,Etisalat,Mrs. Sara Kelley,23470371394660,Environmental college economic page.,5
1183,2023-04-09,Telecom,MTN,Kimberly Beck,23470770800456,Imagine vote entire we.,2
8412,2021-11-19,Pay TV,Etisalat,Steven Cox,23470589264662,Energy popular executive their role reality.,3
3727,2022-11-16,Pay TV,Airtel,Kyle Spencer,23480218763369,Cost sell want customer road significant.,5
6697,2023-09-15,Pay TV,Airtel,Yvonne Beard,23480613516687,Strong than collection by company.,1
7546,2022-05-12,Telecom,Airtel,Susan Wilson,23480666888257,Black service create stage far understand cause.,3
9853,2022-01-27,Pay TV,MTN,James Mills,23481479366104,Not science image.,2
6406,2022-05-25,Pay TV,Etisalat,Bailey Miranda,23470746714315,Reality smile movie I knowledge open experience.,4
409,2022-05-10,Telecom,MTN,Jason Walker,23490148046160,Cost share teacher media win.,5
9572,2022-02-22,Telecom,Glo,Steven Lamb,23490951187332,Turn certain federal rock.,1
6071,2023-02-15,Pay TV,Etisalat,Billy Raymond,2348033204750,Take morning war call star wait.,2
3777,2022-06-01,Pay TV,Airtel,Andrew Chavez,23490203617695,Design herself really.,4
7968,2021-11-18,Pay TV,Glo,Susan Moses,23490894648376,Admit lay everyone home.,3
1135,2022-03-14,Telecom,MTN,Ronald Sanchez,2347028904323,Surface anything yes try wife.,1
2469,2022-06-12,Pay TV,Glo,Sierra Smith,23490765556614,Participant size model star dream space key trade.,3
1715,2022-12-24,Telecom,Airtel,Shawn Madden,2349037590591,Memory challenge none particular deal physical your.,3
422,2022-06-15,Pay TV,MTN,Michael Barnes,2347076042602,Painting scene to still imagine culture design.,2
7540,2023-03-12,Telecom,Glo,Cassandra Parker,23481475381699,Simple man bank democratic.,4
6399,2023-07-13,Telecom,Glo,Andre Rios,23490271813987,Old meet significant down skill campaign letter.,2
8973,2023-02-17,Telecom,MTN,Heather Lam,23470415182084,Garden political yet list take risk.,5
422,2021-11-30,Telecom,Glo,Juan Walker,23490396508865,Color appear yourself total control.,2
6277,2023-08-18,Telecom,MTN,Christopher Fletcher,23480855868759,Exactly under question city partner.,5
9145,2022-05-23,Pay TV,Glo,Joshua Gallagher,2349077445766,Hear major third cover one.,2
1804,2022-02-01,Pay TV,Glo,Ashley Reynolds,23480220096517,Such our executive anyone market put sort.,4
4283,2023-02-01,Pay TV,Etisalat,Elijah Wall,23481415410396,Important responsibility read specific career.,4
5335,2023-01-07,Pay TV,Airtel,John Ellis,23480350653988,Give about actually fill.,2
9399,2023-08-02,Pay TV,MTN,Joseph Sexton,23490825530913,Nice speak later country month.,1
876,2022-08-03,Telecom,Etisalat,Danielle Richmond,23490151756437,East work hope everything maintain sense.,4
4494,2022-09-19,Pay TV,Airtel,Paul Logan,23470229135227,Any call serve hospital.,3
3744,2021-11-21,Pay TV,Etisalat,David Barnes,23470850973656,Rate building be eat drug whom.,3
9485,2021-10-20,Pay TV,Airtel,Amy Scott,23481436465089,Eight vote former watch summer total art especially.,5
3409,2023-05-17,Pay TV,MTN,Christopher Chapman,23480712377268,Them social look work dog project.,1
1716,2021-10-06,Pay TV,MTN,Kyle Garcia,23490248308289,Shoulder brother exist create window.,3
2374,2023-08-08,Pay TV,Airtel,Sarah Drake,23480246958517,Rest science seem raise need result career whose.,4
6763,2023-05-18,Telecom,MTN,Rebecca Lopez,23490252417042,Instead before network impact similar information huge.,2
626,2022-10-22,Pay TV,Airtel,Erin Martin,23470817079724,Down forget person fight.,3
204,2021-10-07,Telecom,Airtel,Heather Garrett,23490154003513,Just country before use.,2
9943,2021-09-23,Telecom,Airtel,Joseph Blair,23481839295698,Pick note a affect condition lay.,1
5845,2023-04-07,Telecom,Glo,Mrs. Kristina Smith,23470541775197,Challenge population degree send beautiful over vote.,4
5026,2023-05-29,Telecom,Etisalat,James Simpson,23481745003489,Church commercial eye unit feel.,5
7797,2023-06-02,Pay TV,Airtel,Joshua Booth,23470683274291,Position control meet article use too even may.,3
1842,2021-10-24,Telecom,MTN,Nathan Zamora,23480441156631,None I may action cut both.,2
1703,2021-11-27,Pay TV,Glo,Jessica Davis,23481997914185,Home light according paper door large.,2
1566,2023-07-28,Pay TV,MTN,Katherine Brown,23490844143447,Stock middle here meet draw town return.,5
1804,2022-02-21,Pay TV,Airtel,Amy Russell,23490250284413,Treatment piece machine identify community clearly interesting whom.,4
3565,2022-12-11,Telecom,MTN,Patricia House,23470564239504,Add two then show those myself.,3
8231,2021-11-30,Telecom,MTN,Brian Bennett,2347010544840,Up tree cold tonight unit add must.,5
4994,2023-02-15,Pay TV,Etisalat,Kristen Jackson,23470720091076,Sound box age cup like.,2
9442,2021-10-10,Pay TV,MTN,Michelle Everett,23470590696722,Huge audience page fly fast image.,2
8261,2021-12-05,Telecom,Etisalat,Brian Nielsen,23470670932802,Sign common push perhaps capital partner growth.,4
9604,2023-08-10,Pay TV,Etisalat,Michael Perez,23481647983487,Employee community kitchen product soon person.,2
5376,2023-02-25,Telecom,Etisalat,Amanda Charles,23470605290323,Every to form.,3
2317,2022-03-01,Pay TV,Glo,Jeremy White,23470912403859,Bit federal color significant well letter commercial.,1
3712,2022-10-08,Pay TV,Glo,Rachel Arellano,23490509221815,Popular skill certain hospital good per.,4
6828,2023-03-16,Telecom,Glo,Christina Fuller,23480658119926,Dark rate others main expert decade quite.,1
1509,2023-02-20,Pay TV,Etisalat,Christopher Suarez,23490512918435,Pretty could ability sport matter will address.,5
3327,2023-04-25,Pay TV,MTN,Karen Anderson,23470655771491,Democratic move expert information.,2
4893,2022-06-14,Telecom,Etisalat,Robert Lopez,23481562982572,Modern now sense find morning.,3
423,2021-09-24,Pay TV,Glo,Anthony Anderson,23481584064678,Everything ago study actually mouth along amount.,5
